"Cust_id","Freq","Monetary","Recency","Inter_purchase_interval","weekday_spend","weekend_spend","weekday_visits","weekend_visits","Age_band"
420501,7,1536,33,0,0,1536,0,7,"30-34 "
420655,42,3131,5,1,2757,374,39,3,"40-44 "
420679,81,16699,14,0,12468,4231,54,27,"30-34 "
420877,10,3199,32,0,0,3199,0,10,"55-59 "
420914,25,3096,19,0,0,3096,0,25,"35-39 "
420976,23,3872,5,0,0,3872,0,23,"35-39 "
421225,5,426,4,0,0,426,0,5,"45-49 "
421263,9,1323,9,3,951,372,4,5,"<25 "
421294,25,3635,21,1,3575,60,24,1,"30-34 "
421317,11,566,2,4,566,0,11,0,">65 "
421461,12,1257,13,0,1257,0,12,0,"40-44 "
422123,30,9502,2,1,8462,1040,23,7,"30-34 "
422499,5,11387,20,0,11387,0,5,0,"50-54 "
422642,12,659,17,0,659,0,12,0,"35-39 "
422772,45,5336,3,1,1877,3459,19,26,"35-39 "
423014,17,20525,10,1,4817,15708,8,9,"35-39 "
423304,6,1142,26,0,0,1142,0,6,"35-39 "
423397,5,2379,5,6,2269,110,3,2,"60-64 "
423403,34,8333,14,0,5721,2612,9,25,"45-49 "
423427,4,4794,26,0,0,4794,0,4,"45-49 "
423939,35,3890,35,0,3890,0,35,0,"35-39 "
423960,7,567,25,1,0,567,0,7,"45-49 "
424028,8,359,19,0,0,359,0,8,">65 "
424035,1,60,35,0,60,0,1,0,"30-34 "
424042,5,209,4,0,0,209,0,5,"45-49 "
424172,32,7546,4,1,5840,1706,24,8,"35-39 "
424288,9,373,22,0,109,264,2,7,"55-59 "
424295,21,3028,5,1,1579,1449,11,10,"50-54 "
424349,18,1844,20,1,1563,281,10,8,"<25 "
424356,29,3829,18,1,0,3829,0,29,"40-44 "
424646,6,929,8,0,929,0,6,0,"45-49 "
424677,31,2483,11,0,0,2483,0,31,"50-54 "
424745,28,2391,2,1,1700,691,21,7,"40-44 "
425926,9,639,17,0,639,0,9,0,"40-44 "
425933,20,2885,8,1,1292,1593,12,8,"50-54 "
425940,2,312,8,6,312,0,2,0,"40-44 "
425964,2,96,7,12,36,60,1,1,"40-44 "
426008,4,277,12,6,178,99,3,1,">65 "
426046,5,2745,18,4,0,2745,0,5,"40-44 "
426053,226,24805,1,0,13474,11331,111,115,"40-44 "
426060,12,1761,15,2,1761,0,12,0,"30-34 "
426169,7,968,22,0,968,0,7,0,"50-54 "
426190,32,1794,5,0,0,1794,0,32,"35-39 "
426206,8,1054,20,2,1054,0,8,0,">65 "
426220,1,19,10,0,19,0,1,0,"45-49 "
426275,3,369,25,3,60,309,1,2,"60-64 "
426282,22,1408,2,2,1389,19,21,1,"40-44 "
426299,11,713,3,0,713,0,11,0,"40-44 "
426329,9,1837,5,0,0,1837,0,9,"50-54 "
426374,63,7970,3,1,2538,5432,22,41,"30-34 "
426381,16,1400,25,1,965,435,8,8,"35-39 "
426459,23,3716,18,1,275,3441,3,20,"40-44 "
426473,7,1787,39,0,0,1787,0,7,"40-44 "
426497,14,7321,12,2,5587,1734,11,3,"40-44 "
426503,31,4159,4,1,1516,2643,18,13,"35-39 "
426541,14,1839,12,2,969,870,8,6,"35-39 "
426596,11,677,32,1,364,313,3,8,"45-49 "
426619,11,652,28,0,483,169,6,5,"30-34 "
426626,3,224,16,2,224,0,3,0,"55-59 "
426732,29,2454,3,1,1650,804,20,9,"60-64 "
426824,97,11928,2,0,7335,4593,57,40,"45-49 "
426848,33,4410,8,1,4074,336,30,3,"50-54 "
426855,5,4134,11,0,0,4134,0,5,"30-34 "
426879,10,2537,18,2,0,2537,0,10,"40-44 "
426886,12,2901,18,0,0,2901,0,12,"50-54 "
426909,3,1136,13,7,1136,0,3,0,"40-44 "
426947,8,2393,32,0,0,2393,0,8,"40-44 "
427005,9,842,10,1,842,0,9,0,"40-44 "
427012,16,11029,11,1,9111,1918,9,7,"40-44 "
427029,46,5636,3,1,1860,3776,11,35,"40-44 "
427159,85,13108,6,0,11451,1657,65,20,"45-49 "
427203,4,274,35,2,274,0,4,0,"60-64 "
427241,16,2125,2,0,2125,0,16,0,"40-44 "
427449,1,19,19,0,0,19,0,1,"50-54 "
427531,9,1293,6,3,331,962,4,5,"55-59 "
427579,7,498,4,0,0,498,0,7,"45-49 "
427586,5,2203,25,0,0,2203,0,5,"50-54 "
427906,5,233,10,0,233,0,5,0,"40-44 "
427999,11,2515,11,0,0,2515,0,11,"35-39 "
428088,2,348,20,0,348,0,2,0,"35-39 "
429450,5,354,32,0,0,354,0,5,"30-34 "
430128,36,5621,2,1,3383,2238,18,18,"45-49 "
430296,24,4331,3,0,4331,0,24,0,">65 "
430784,16,5081,9,0,5081,0,16,0,"35-39 "
431651,20,2780,20,1,1799,981,7,13,"35-39 "
431859,14,1234,2,0,1234,0,14,0,"40-44 "
431910,14,1642,17,0,1642,0,14,0,"55-59 "
432009,11,2186,7,3,1131,1055,8,3,"50-54 "
432085,17,5686,20,0,5686,0,17,0,"45-49 "
432177,4,947,34,0,947,0,4,0,"45-49 "
432238,52,11029,4,1,2752,8277,29,23,"40-44 "
432757,6,584,37,0,584,0,6,0,"35-39 "
432900,2,640,12,11,60,580,1,1,">65 "
432979,1,89,4,0,0,89,0,1,">65 "
433129,52,6493,13,0,4708,1785,32,20,"35-39 "
433136,36,2417,19,0,0,2417,0,36,"45-49 "
433174,10,766,22,0,766,0,10,0,"45-49 "
433198,2,16016,3,12,464,15552,1,1,"40-44 "
433228,6,1092,41,0,1092,0,6,0,"45-49 "
433259,36,6114,28,0,6114,0,36,0,"40-44 "
433280,9,3842,19,0,0,3842,0,9,"50-54 "
433594,22,2525,8,1,1200,1325,13,9,"40-44 "
433617,6,1038,18,0,0,1038,0,6,"35-39 "
433624,20,4697,32,0,3521,1176,14,6,"40-44 "
433648,75,16795,18,0,7202,9593,15,60,"45-49 "
433686,7,2584,4,0,0,2584,0,7,"40-44 "
433709,12,631,20,2,631,0,12,0,">65 "
434102,33,3716,9,1,2124,1592,22,11,"35-39 "
434133,11,3748,5,2,3095,653,7,4,"35-39 "
434195,3,593,8,0,593,0,3,0,"30-34 "
434300,12,1548,19,0,0,1548,0,12,"50-54 "
436083,15,1674,26,1,1440,234,13,2,">65 "
436175,7,2244,25,0,0,2244,0,7,"40-44 "
436731,24,6157,2,1,6157,0,24,0,"30-34 "
436908,19,2866,24,1,2866,0,19,0,"45-49 "
437066,1,3132,20,0,3132,0,1,0,"30-34 "
437493,32,5846,34,0,5846,0,32,0,"40-44 "
437547,34,5002,7,1,5002,0,34,0,"40-44 "
437585,24,6034,12,0,0,6034,0,24,"40-44 "
437653,6,513,38,0,513,0,6,0,"35-39 "
437691,9,8959,11,2,0,8959,0,9,"25-29 "
437769,5,415,40,0,0,415,0,5,"30-34 "
437776,1,3120,31,0,3120,0,1,0,"35-39 "
437868,2,829,13,0,829,0,2,0,"30-34 "
437875,3,497,18,0,0,497,0,3,"35-39 "
438155,27,6549,3,1,5241,1308,15,12,"30-34 "
438483,4,2123,6,2,126,1997,2,2,"60-64 "
438896,6,1502,21,0,1502,0,6,0,"30-34 "
438940,3,70,13,0,70,0,3,0,"50-54 "
439008,8,848,14,1,848,0,8,0,">65 "
439121,15,4862,33,0,0,4862,0,15,"50-54 "
439695,1,60,35,0,60,0,1,0,"30-34 "
439725,109,16604,2,0,12549,4055,102,7,"55-59 "
439862,19,3825,3,1,2343,1482,13,6,"45-49 "
439978,6,2921,18,0,0,2921,0,6,"30-34 "
440011,45,3944,33,0,0,3944,0,45,"35-39 "
440189,61,10890,15,0,6489,4401,49,12,"40-44 "
440578,14,3740,39,0,0,3740,0,14,"25-29 "
440646,13,4190,10,2,3511,679,7,6,"35-39 "
440660,9,821,32,0,0,821,0,9,"35-39 "
440875,14,1673,3,1,1673,0,14,0,"60-64 "
440936,1,396,12,0,0,396,0,1,"45-49 "
441896,31,6924,3,1,4479,2445,3,28,"40-44 "
442022,5,361,25,0,0,361,0,5,"30-34 "
442466,12,1010,40,0,0,1010,0,12,"<25 "
442541,2,4732,35,0,4732,0,2,0,"25-29 "
442558,27,9439,16,1,9439,0,27,0,"50-54 "
442954,2,860,35,0,860,0,2,0,"55-59 "
442992,4,341,2,0,341,0,4,0,"40-44 "
443074,4,1212,18,0,0,1212,0,4,"35-39 "
443104,33,2481,6,1,2044,437,27,6,"45-49 "
443173,10,1268,4,0,0,1268,0,10,"35-39 "
443531,25,3308,13,1,2504,804,15,10,"45-49 "
444019,10,2275,12,0,0,2275,0,10,"35-39 "
444262,6,451,7,0,451,0,6,0,"35-39 "
444514,13,765,28,0,765,0,13,0,"30-34 "
445092,8,831,18,3,228,603,3,5,"50-54 "
445207,3,321,14,0,321,0,3,0,"50-54 "
445443,19,2686,7,2,2124,562,15,4,">65 "
445450,16,6464,9,1,6464,0,16,0,"45-49 "
445467,6,1160,42,0,1160,0,6,0,"25-29 "
445474,31,5356,8,1,3791,1565,13,18,"30-34 "
445481,14,3209,22,1,2024,1185,11,3,"50-54 "
445498,13,963,3,3,963,0,13,0,"50-54 "
445511,7,552,2,5,492,60,6,1,"25-29 "
445542,8,392,4,0,0,392,0,8,"30-34 "
445603,9,1705,5,0,0,1705,0,9,"25-29 "
445634,1,820,32,0,0,820,0,1,"30-34 "
445672,29,2840,13,1,2840,0,29,0,"30-34 "
445924,47,5417,25,0,0,5417,0,47,"40-44 "
445931,14,2141,4,2,0,2141,0,14,"45-49 "
446037,27,7714,14,0,5601,2113,20,7,"25-29 "
446082,6,464,42,0,464,0,6,0,"25-29 "
446402,18,2125,8,0,2125,0,18,0,"25-29 "
446419,7,556,7,2,556,0,7,0,"55-59 "
446464,4,403,29,0,403,0,4,0,"25-29 "
446495,19,2641,13,0,2641,0,19,0,"25-29 "
446525,3,220,40,0,0,220,0,3,"45-49 "
446587,2,3847,19,0,0,3847,0,2,"30-34 "
446594,26,2831,25,0,493,2338,6,20,"60-64 "
446655,2,168,10,0,168,0,2,0,"30-34 "
446761,3,788,21,0,788,0,3,0,"35-39 "
447201,4,2202,10,4,2202,0,4,0,"55-59 "
447225,23,5182,8,1,2680,2502,7,16,"50-54 "
447348,3,193,11,0,0,193,0,3,"35-39 "
448154,3,182,32,0,0,182,0,3,"40-44 "
448635,8,2234,2,0,2234,0,8,0,"45-49 "
448666,6,563,2,6,563,0,6,0,"40-44 "
448680,7,1906,24,0,1906,0,7,0,"45-49 "
448802,13,3272,39,0,0,3272,0,13,"45-49 "
449168,1,2565,4,0,0,2565,0,1,"35-39 "
450133,9,1258,37,0,1258,0,9,0,"45-49 "
452090,1,65,36,0,65,0,1,0,"40-44 "
452403,3,259,27,0,259,0,3,0,"35-39 "
452786,22,2438,4,0,0,2438,0,22,"50-54 "
452960,13,2968,4,2,0,2968,0,13,"45-49 "
453035,37,13016,23,0,13016,0,37,0,"35-39 "
453370,11,732,33,0,0,732,0,11,"45-49 "
453523,49,4894,4,0,0,4894,0,49,"40-44 "
453837,12,1564,18,0,0,1564,0,12,"45-49 "
453844,21,1917,25,0,0,1917,0,21,"35-39 "
453905,16,1869,19,1,1474,395,9,7,"30-34 "
453981,4,546,4,0,0,546,0,4,"30-34 "
454179,3,491,6,0,491,0,3,0,"60-64 "
454650,5,1635,28,0,1635,0,5,0,"50-54 "
454766,11,1211,6,0,1211,0,11,0,"50-54 "
454827,10,2888,41,0,2888,0,10,0,"35-39 "
455411,3,256,42,0,256,0,3,0,"40-44 "
456197,2,303,16,0,303,0,2,0,"25-29 "
456487,10,1263,13,2,1263,0,10,0,"35-39 "
457415,34,5757,14,0,4121,1636,18,16,"45-49 "
458832,5,2380,19,0,0,2380,0,5,"35-39 "
459853,7,540,31,0,540,0,7,0,"35-39 "
460071,17,4799,17,1,4799,0,17,0,"45-49 "
460859,6,368,35,0,368,0,6,0,"35-39 "
462365,14,6551,25,1,2533,4018,8,6,"45-49 "
462822,26,2490,19,1,535,1955,7,19,"45-49 "
462877,4,230,19,0,0,230,0,4,"40-44 "
462891,71,14472,12,0,7977,6495,38,33,"35-39 "
463003,4,402,32,0,0,402,0,4,"45-49 "
463089,11,1639,20,0,1639,0,11,0,"40-44 "
463157,11,1401,15,2,543,858,8,3,"45-49 "
463805,8,527,8,3,527,0,8,0,"50-54 "
463874,1,60,33,0,0,60,0,1,"50-54 "
465120,18,21246,18,1,0,21246,0,18,"35-39 "
468718,49,5182,5,1,1276,3906,12,37,"35-39 "
469012,29,3602,14,1,2517,1085,19,10,"40-44 "
469616,11,1695,25,0,0,1695,0,11,">65 "
469814,57,7948,14,1,2713,5235,39,18,"40-44 "
470032,31,2612,2,1,1725,887,17,14,"35-39 "
470865,38,4654,5,1,2911,1743,19,19,"45-49 "
471305,10,1185,26,0,0,1185,0,10,"40-44 "
471589,4,904,4,0,0,904,0,4,"25-29 "
471749,20,3802,5,2,0,3802,0,20,"40-44 "
471886,4,560,17,4,500,60,3,1,"40-44 "
471947,5,957,17,3,897,60,4,1,"<25 "
472241,3,390,15,0,390,0,3,0,">65 "
472302,8,1388,15,2,1388,0,8,0,"35-39 "
472319,11,3997,25,0,0,3997,0,11,"35-39 "
472654,82,17386,4,0,0,17386,0,82,"35-39 "
473606,7,542,27,0,542,0,7,0,"35-39 "
474290,8,1129,16,0,1129,0,8,0,"45-49 "
475396,26,13345,5,0,0,13345,0,26,"35-39 "
475556,20,6807,6,0,6807,0,20,0,"25-29 "
477543,5,952,21,1,217,735,2,3,">65 "
477796,7,2344,38,0,2344,0,7,0,"40-44 "
478175,42,15522,4,0,2056,13466,8,34,"35-39 "
478182,12,1068,21,2,1068,0,12,0,"50-54 "
478229,9,902,5,1,202,700,1,8,"30-34 "
478304,17,1026,41,0,1026,0,17,0,"50-54 "
478342,48,8029,5,1,6964,1065,40,8,"40-44 "
478380,32,5669,19,1,0,5669,0,32,"30-34 "
478458,56,63745,16,0,63247,498,47,9,"35-39 "
478991,14,1071,25,0,0,1071,0,14,"30-34 "
479455,1,71,22,0,71,0,1,0,"25-29 "
480604,9,794,2,0,794,0,9,0,"35-39 "
481083,17,1912,4,0,0,1912,0,17,"40-44 "
481533,17,1429,19,1,1138,291,12,5,"50-54 "
482141,5,230,25,0,0,230,0,5,"30-34 "
482400,18,5440,32,0,0,5440,0,18,"25-29 "
482479,28,3465,11,0,0,3465,0,28,"35-39 "
483049,2,190,23,0,190,0,2,0,"35-39 "
483421,32,3410,5,1,2487,923,19,13,"30-34 "
483445,16,13060,12,2,889,12171,2,14,"50-54 "
483995,3,229,40,0,0,229,0,3,"25-29 "
484121,8,810,16,2,36,774,1,7,"45-49 "
484558,1,840,10,0,840,0,1,0,"30-34 "
484992,11,1210,19,0,0,1210,0,11,"55-59 "
486224,10,2110,13,0,2110,0,10,0,"45-49 "
486408,18,1782,17,1,403,1379,3,15,"45-49 "
486514,13,3132,32,0,0,3132,0,13,"35-39 "
487351,13,1160,11,0,0,1160,0,13,"30-34 "
487559,25,7192,19,1,5130,2062,16,9,"45-49 "
488006,4,466,6,0,466,0,4,0,"<25 "
488044,14,13408,19,0,0,13408,0,14,"45-49 "
488167,10,2124,42,0,2124,0,10,0,"35-39 "
488679,17,2392,11,0,0,2392,0,17,"35-39 "
489157,2,145,25,4,0,145,0,2,"40-44 "
489171,24,3379,5,1,529,2850,7,17,"40-44 "
489188,15,2313,13,1,227,2086,2,13,"35-39 "
489201,2,122,33,0,0,122,0,2,"35-39 "
489225,13,1356,8,0,1356,0,13,0,"30-34 "
489249,19,3467,14,1,3467,0,19,0,"25-29 "
490290,4,2230,17,0,2230,0,4,0,"30-34 "
490962,38,7014,3,1,7014,0,38,0,"35-39 "
491341,1,60,34,0,60,0,1,0,"55-59 "
493536,4,4345,25,0,0,4345,0,4,"30-34 "
494076,6,18642,32,2,11960,6682,1,5,"30-34 "
494090,21,1846,30,1,1658,188,19,2,"60-64 "
494120,3,6270,32,3,5480,790,2,1,"25-29 "
494724,35,2317,14,1,2317,0,35,0,"40-44 "
494755,25,26331,4,1,0,26331,0,25,"30-34 "
495158,30,5156,12,1,4180,976,15,15,"30-34 "
495301,41,2049,6,1,1667,382,31,10,"35-39 "
495929,5,1807,4,3,0,1807,0,5,"25-29 "
496537,2,1647,19,0,0,1647,0,2,"45-49 "
496957,39,20867,5,1,1713,19154,15,24,"30-34 "
497121,1,195,28,0,195,0,1,0,"30-34 "
497879,24,2615,23,1,2615,0,24,0,"40-44 "
498821,17,5319,11,0,0,5319,0,17,"35-39 "
499569,16,5190,2,1,1511,3679,13,3,"45-49 "
499774,15,1288,39,0,0,1288,0,15,"40-44 "
499989,1,60,32,0,0,60,0,1,"35-39 "
500081,25,2890,11,0,1009,1881,8,17,"35-39 "
500241,3,287,39,0,0,287,0,3,"30-34 "
500692,13,1864,27,0,1864,0,13,0,"40-44 "
500944,8,2937,41,0,2937,0,8,0,"35-39 "
501439,10,1101,17,2,1101,0,10,0,"45-49 "
502139,22,3798,32,0,0,3798,0,22,"50-54 "
502443,4,398,18,4,0,398,0,4,"40-44 "
502542,74,8346,5,0,1313,7033,15,59,"45-49 "
503181,10,1247,6,1,771,476,7,3,"35-39 "
503488,28,7107,12,0,0,7107,0,28,"40-44 "
503518,5,662,2,0,662,0,5,0,"40-44 "
503983,12,1569,8,0,1569,0,12,0,"40-44 "
504195,1,60,34,0,60,0,1,0,"45-49 "
504256,48,4229,13,1,3853,376,42,6,"40-44 "
504324,1,3008,4,0,0,3008,0,1,"50-54 "
504478,5,969,2,0,969,0,5,0,"30-34 "
504539,7,1986,34,1,995,991,3,4,"40-44 "
505604,2,2900,42,0,2900,0,2,0,"30-34 "
505765,6,6757,18,0,0,6757,0,6,"30-34 "
505819,21,21781,4,1,0,21781,0,21,"40-44 "
506595,16,2093,10,2,2093,0,16,0,"40-44 "
506618,22,8888,2,2,4477,4411,17,5,"35-39 "
506694,6,453,6,0,453,0,6,0,"40-44 "
506847,14,7166,13,2,7166,0,14,0,"40-44 "
506885,6,2492,39,0,0,2492,0,6,"50-54 "
506892,25,6294,7,0,1444,4850,7,18,"25-29 "
508582,9,3689,13,0,3689,0,9,0,"40-44 "
509855,3,16955,7,0,16955,0,3,0,"35-39 "
511445,2,232,20,0,232,0,2,0,"45-49 "
511582,12,1159,19,1,0,1159,0,12,"40-44 "
511605,6,778,2,0,778,0,6,0,"30-34 "
511834,21,13954,7,1,1545,12409,8,13,"50-54 "
511957,12,1454,28,0,1454,0,12,0,"45-49 "
511995,7,2089,15,0,2089,0,7,0,"50-54 "
512077,14,12361,20,0,12361,0,14,0,"40-44 "
512695,4,2685,9,0,2685,0,4,0,"45-49 "
512749,3,185522,29,0,185522,0,3,0,"50-54 "
512831,7,854,8,0,854,0,7,0,"60-64 "
512909,17,2206,13,2,510,1696,3,14,"40-44 "
513814,7,819,26,0,0,819,0,7,"40-44 "
514262,5,360,38,0,360,0,5,0,"30-34 "
514583,2,6660,17,0,6660,0,2,0,"45-49 "
514866,16,3232,37,0,3232,0,16,0,"40-44 "
515030,24,3454,12,0,0,3454,0,24,"45-49 "
515214,8,674,18,0,0,674,0,8,"40-44 "
515252,29,2425,19,1,454,1971,8,21,"35-39 "
515320,24,3311,12,1,1308,2003,7,17,"35-39 "
515467,3,121,22,5,121,0,3,0,"30-34 "
515900,21,1215,25,0,341,874,6,15,"25-29 "
515917,8,2514,32,0,0,2514,0,8,"45-49 "
515948,3,594,37,0,594,0,3,0,"40-44 "
516150,57,5819,5,1,2943,2876,22,35,"40-44 "
516440,10,4361,8,0,4361,0,10,0,"60-64 "
516464,16,3590,20,1,3590,0,16,0,"45-49 "
516471,2,141,36,0,141,0,2,0,">65 "
516501,1,36,19,0,0,36,0,1,"55-59 "
516549,5,5008,15,4,5008,0,5,0,"40-44 "
516624,10,1648,3,4,1648,0,10,0,"35-39 "
516709,1,135,32,0,0,135,0,1,"30-34 "
516853,8,522,39,0,0,522,0,8,"50-54 "
516921,42,7423,12,1,3180,4243,14,28,"40-44 "
517140,3,7290,9,0,7290,0,3,0,"40-44 "
517546,17,3462,2,0,3462,0,17,0,"50-54 "
517737,12,859,16,2,709,150,9,3,"55-59 "
517898,44,3776,3,1,2258,1518,21,23,"40-44 "
517935,42,4182,19,0,0,4182,0,42,"35-39 "
518208,9,452,18,0,0,452,0,9,"45-49 "
518321,6,1391,25,0,0,1391,0,6,"50-54 "
518741,4,209,20,0,209,0,4,0,"40-44 "
518789,13,1299,29,0,1299,0,13,0,">65 "
518888,5,542,27,2,542,0,5,0,"40-44 "
519007,1,39,7,0,39,0,1,0,"35-39 "
519021,10,1160,4,0,0,1160,0,10,"30-34 "
519106,14,1051,42,0,1051,0,14,0,"30-34 "
519151,8,1169,14,0,1169,0,8,0,"35-39 "
519274,9,3888,16,0,3888,0,9,0,"35-39 "
519335,11,899,20,0,899,0,11,0,"25-29 "
519458,4,598,4,0,0,598,0,4,"30-34 "
519687,28,3568,11,0,0,3568,0,28,"50-54 "
519731,3,230,4,0,0,230,0,3,"45-49 "
520010,3,446,17,0,446,0,3,0,"30-34 "
520058,18,1507,17,1,1507,0,18,0,"35-39 "
520348,2,268,2,13,268,0,2,0,"45-49 "
520379,1,36,2,0,36,0,1,0,"45-49 "
520409,18,12441,5,0,0,12441,0,18,"40-44 "
520461,41,3556,18,0,0,3556,0,41,"35-39 "
520485,7,795,37,0,795,0,7,0,"30-34 "
520621,24,5658,22,1,4257,1401,13,11,"35-39 "
520850,10,2893,4,4,0,2893,0,10,"30-34 "
520911,7,463,17,0,463,0,7,0,"25-29 "
520928,44,2733,6,1,2733,0,44,0,"40-44 "
520942,8,1414,27,2,1414,0,8,0,"35-39 "
521215,18,3316,21,1,3118,198,16,2,"25-29 "
521277,33,6683,4,1,0,6683,0,33,"30-34 "
521338,4,537,31,0,537,0,4,0,"40-44 "
521369,2,230,7,0,230,0,2,0,"40-44 "
521468,28,2831,18,1,0,2831,0,28,"45-49 "
522083,39,8318,17,0,7408,910,37,2,"40-44 "
522151,10,20766,25,2,0,20766,0,10,"35-39 "
522182,20,4852,15,0,4852,0,20,0,"30-34 "
522427,32,3315,5,1,1576,1739,8,24,"40-44 "
522618,2,392,31,3,392,0,2,0,"50-54 "
522670,18,2158,4,0,0,2158,0,18,"40-44 "
522687,13,626,13,0,176,450,5,8,"60-64 "
522694,6,1012,24,2,1012,0,6,0,">65 "
522847,28,3047,6,1,369,2678,3,25,"35-39 "
523110,11,980,9,1,499,481,8,3,"40-44 "
523202,3,310,29,0,310,0,3,0,">65 "
523219,17,1296,14,1,1296,0,17,0,"40-44 "
523240,18,1301,22,1,59,1242,1,17,"45-49 "
523387,6,557,19,0,0,557,0,6,"35-39 "
523455,31,4878,7,0,4878,0,31,0,"40-44 "
523608,7,350,40,0,0,350,0,7,"30-34 "
524063,11,1225,11,0,0,1225,0,11,"50-54 "
524094,6,238,8,4,178,60,5,1,"30-34 "
524124,4,525,12,0,0,525,0,4,"40-44 "
524209,11,9089,21,1,1440,7649,6,5,"30-34 "
524247,11,1114,13,2,556,558,4,7,"35-39 "
524261,88,19570,2,0,19570,0,88,0,"40-44 "
524322,4,317,20,0,317,0,4,0,"25-29 "
524421,7,1364,20,0,1364,0,7,0,"50-54 "
524582,4,736,19,0,0,736,0,4,"35-39 "
524698,5,390,26,0,0,390,0,5,"35-39 "
524933,39,6178,6,1,894,5284,6,33,"50-54 "
525008,23,9146,12,1,304,8842,3,20,"30-34 "
525206,25,3038,33,0,0,3038,0,25,"45-49 "
525251,11,10305,33,1,3681,6624,5,6,"35-39 "
525282,32,1745,10,1,290,1455,3,29,"45-49 "
525435,18,1288,8,2,484,804,8,10,"60-64 "
525473,3,242,13,0,242,0,3,0,"40-44 "
525541,2,495,39,0,0,495,0,2,"30-34 "
525558,29,8314,10,1,4194,4120,8,21,"25-29 "
525572,1,516,37,0,516,0,1,0,"45-49 "
525602,17,1660,8,2,1660,0,17,0,"40-44 "
525855,14,2170,19,1,2039,131,12,2,"45-49 "
525947,7,327,21,0,327,0,7,0,"35-39 "
525954,17,1375,4,0,0,1375,0,17,"40-44 "
526074,6,221,18,4,0,221,0,6,"30-34 "
526111,1,49,13,0,49,0,1,0,"55-59 "
526166,9,1715,18,0,0,1715,0,9,"30-34 "
526203,10,989,18,0,0,989,0,10,"55-59 "
526234,14,2274,12,0,0,2274,0,14,"55-59 "
526524,9,3477,19,1,0,3477,0,9,"35-39 "
526968,4,2201,24,4,2201,0,4,0,"60-64 "
527026,23,2550,18,0,0,2550,0,23,"40-44 "
527163,16,1554,25,0,1155,399,9,7,"40-44 "
527361,2,416,3,0,416,0,2,0,"30-34 "
527514,3,309,33,0,0,309,0,3,"30-34 "
527682,4,532,5,0,0,532,0,4,"35-39 "
527996,41,4373,16,0,794,3579,5,36,"40-44 "
528078,9,1676,35,0,1676,0,9,0,"45-49 "
528085,8,523,19,0,0,523,0,8,"40-44 "
528146,8,834,22,1,834,0,8,0,"40-44 "
528177,12,1639,32,0,0,1639,0,12,"35-39 "
528382,4,505,12,0,0,505,0,4,"30-34 "
528405,8,752,17,0,752,0,8,0,"50-54 "
528429,15,1781,19,1,1286,495,11,4,"<25 "
528573,22,3646,11,1,683,2963,4,18,"35-39 "
528580,16,2172,38,0,2172,0,16,0,"50-54 "
528665,12,1632,21,1,1632,0,12,0,"35-39 "
528993,3,279,4,0,0,279,0,3,"35-39 "
529297,14,7067,18,1,0,7067,0,14,"35-39 "
529655,6,1307,3,0,1307,0,6,0,"40-44 "
529730,1,36,12,0,0,36,0,1,">65 "
529761,2,484,7,2,448,36,1,1,"60-64 "
529815,3,345,2,0,345,0,3,0,"30-34 "
530378,6,2209,19,2,861,1348,2,4,"50-54 "
530408,18,2665,11,2,0,2665,0,18,"50-54 "
530958,1,39,9,0,39,0,1,0,"30-34 "
530965,1,119,9,0,119,0,1,0,"45-49 "
531078,12,963,4,0,243,720,4,8,"25-29 "
531184,20,1859,18,0,0,1859,0,20,"40-44 "
531467,47,4407,3,1,4407,0,47,0,"40-44 "
531498,52,6036,11,0,721,5315,3,49,"35-39 "
531825,16,1919,11,0,0,1919,0,16,"40-44 "
531931,9,744,3,2,744,0,9,0,"35-39 "
532099,1,36,22,0,36,0,1,0,"30-34 "
532303,2,27,11,0,0,27,0,2,"30-34 "
532495,17,31134,4,0,13740,17394,12,5,"35-39 "
532525,2,500,18,0,0,500,0,2,"45-49 "
532532,23,4872,9,0,4872,0,23,0,"35-39 "
532594,26,2161,12,0,0,2161,0,26,"35-39 "
532617,1,36,14,0,36,0,1,0,">65 "
532648,5,268,32,0,0,268,0,5,"45-49 "
532662,10,1102,5,0,0,1102,0,10,"45-49 "
532679,24,2789,17,1,2789,0,24,0,"35-39 "
532860,2,2844,19,0,0,2844,0,2,"30-34 "
533089,15,6539,12,2,927,5612,8,7,">65 "
533140,4,3317,32,0,0,3317,0,4,"45-49 "
533232,8,2640,8,0,2640,0,8,0,">65 "
533300,8,5063,7,4,1031,4032,7,1,"25-29 "
533331,3,453,18,0,0,453,0,3,"25-29 "
533492,19,4290,2,1,4290,0,19,0,"45-49 "
533515,7,4136,25,2,2711,1425,2,5,"50-54 "
533737,3,269,12,10,231,38,2,1,"45-49 "
533768,19,1369,3,1,1369,0,19,0,"30-34 "
533775,2,173,8,0,173,0,2,0,"30-34 "
534109,9,1715,25,0,0,1715,0,9,"25-29 "
534161,14,1039,14,1,1039,0,14,0,"40-44 "
534260,12,680,17,0,680,0,12,0,"45-49 "
534291,14,1670,14,0,1670,0,14,0,"35-39 "
534314,8,2434,30,0,2434,0,8,0,"45-49 "
534338,9,1236,33,0,0,1236,0,9,"45-49 "
534659,16,1513,20,1,1513,0,16,0,"40-44 "
534819,15,2022,14,1,760,1262,9,6,">65 "
534871,10,678,4,0,0,678,0,10,"35-39 "
